,sigma_a,center_a,amplitude_a,gamma_a,fwhm_a,height_a,sigma_b,center_b,amplitude_b,gamma_b,fwhm_b,height_b,sigma_g,center_g,amplitude_g,gamma_g,fwhm_g,height_g
4996,0.00997645810435488,6565.590928250334,24.055714174172294,27.652304933426976,55.304789329462466,0.27690894710583347,0.0018724780307732836,4863.1349247120825,33.4776566602466,32.97782498105006,65.95585151797053,0.3231343805418073,0.00506119643387537,4342.065737624521,20.280831329821204,17.614775297748785,35.229662416991246,0.3664871376577407
4997,0.00997645810435488,6565.590928250334,24.055714174172294,27.652304933426976,55.304789329462466,0.27690894710583347,0.0018724780307732836,4863.1349247120825,33.4776566602466,32.97782498105006,65.95585151797053,0.3231343805418073,0.00506119643387537,4342.065737624521,20.280831329821204,17.614775297748785,35.229662416991246,0.3664871376577407
4998,0.00997645810435488,6565.590928250334,24.055714174172294,27.652304933426976,55.304789329462466,0.27690894710583347,0.0018724780307732836,4863.1349247120825,33.4776566602466,32.97782498105006,65.95585151797053,0.3231343805418073,0.00506119643387537,4342.065737624521,20.280831329821204,17.614775297748785,35.229662416991246,0.3664871376577407
4999,0.00997645810435488,6565.590928250334,24.055714174172294,27.652304933426976,55.304789329462466,0.27690894710583347,0.0018724780307732836,4863.1349247120825,33.4776566602466,32.97782498105006,65.95585151797053,0.3231343805418073,0.00506119643387537,4342.065737624521,20.280831329821204,17.614775297748785,35.229662416991246,0.3664871376577407
5000,0.025101879736566524,6564.917415245964,35.039259526215695,32.329433926720505,64.65912319006267,0.34499014158879177,0.024165901180916993,4863.431955192753,46.604212972692835,33.948483565567344,67.89722553293349,0.4369731031270581,13.758836244489704,4340.789510654508,31.901563601938477,15.780207206967178,52.44552559103671,0.4489243927146958
5001,0.025101879736566524,6564.917415245964,35.039259526215695,32.329433926720505,64.65912319006267,0.34499014158879177,0.024165901180916993,4863.431955192753,46.604212972692835,33.948483565567344,67.89722553293349,0.4369731031270581,13.758836244489704,4340.789510654508,31.901563601938477,15.780207206967178,52.44552559103671,0.4489243927146958
5002,0.025101879736566524,6564.917415245964,35.039259526215695,32.329433926720505,64.65912319006267,0.34499014158879177,0.024165901180916993,4863.431955192753,46.604212972692835,33.948483565567344,67.89722553293349,0.4369731031270581,13.758836244489704,4340.789510654508,31.901563601938477,15.780207206967178,52.44552559103671,0.4489243927146958
5003,0.025101879736566524,6564.917415245964,35.039259526215695,32.329433926720505,64.65912319006267,0.34499014158879177,0.024165901180916993,4863.431955192753,46.604212972692835,33.948483565567344,67.89722553293349,0.4369731031270581,13.758836244489704,4340.789510654508,31.901563601938477,15.780207206967178,52.44552559103671,0.4489243927146958
5004,0.00891642764611067,6565.044495237444,51.739828956675495,43.750375671951566,87.50102373272625,0.37643787348935004,0.020295053666097296,4864.312147615642,59.758985016294965,36.88398599054845,73.76823031966319,0.5157216458310605,18.93385544620948,4340.611664091248,41.850934895772255,14.546157214413435,62.14871538193033,0.5239504291046752
5005,0.00891642764611067,6565.044495237444,51.739828956675495,43.750375671951566,87.50102373272625,0.37643787348935004,0.020295053666097296,4864.312147615642,59.758985016294965,36.88398599054845,73.76823031966319,0.5157216458310605,18.93385544620948,4340.611664091248,41.850934895772255,14.546157214413435,62.14871538193033,0.5239504291046752
5006,0.00891642764611067,6565.044495237444,51.739828956675495,43.750375671951566,87.50102373272625,0.37643787348935004,0.020295053666097296,4864.312147615642,59.758985016294965,36.88398599054845,73.76823031966319,0.5157216458310605,18.93385544620948,4340.611664091248,41.850934895772255,14.546157214413435,62.14871538193033,0.5239504291046752
5007,0.00891642764611067,6565.044495237444,51.739828956675495,43.750375671951566,87.50102373272625,0.37643787348935004,0.020295053666097296,4864.312147615642,59.758985016294965,36.88398599054845,73.76823031966319,0.5157216458310605,18.93385544620948,4340.611664091248,41.850934895772255,14.546157214413435,62.14871538193033,0.5239504291046752
5008,0.014002205161234293,6566.250346836681,55.657263214075506,43.3075988775756,86.61547551416966,0.4090796009511885,0.025102141470323414,4863.263253451665,60.724978433787626,36.81908622066944,73.63844809704003,0.5249818497247711,5.877789490818985,4343.110867359392,40.86058809473394,21.476588570774414,47.27728010238911,0.5678549428613205
5009,0.024259980725083174,6566.241097113712,36.38016427419129,33.96888883257682,67.93803656018427,0.3409048821117413,0.0072891603651870085,4863.815220273933,51.129471140508464,34.32212226537057,68.64445858422121,0.47418441317480026,11.644642120991477,4342.276979912412,36.047603186153296,18.063435503497804,51.47856337984345,0.4970734278878918
5010,0.003015381877891077,6565.337601516054,21.605627922611813,14.673092312826775,29.346276010430646,0.46870042986935523,0.0011374300706301632,4863.1993619941795,17.742699974882655,10.911012355129346,21.822091645252605,0.5176125335032148,0.007501950013644176,4342.108093581433,14.758984954056087,9.017808280928685,18.035690180260016,0.5209611275044137
5011,0.02279701830980585,6568.078230706415,31.93393766252687,25.967467496937747,51.935153067575854,0.39144672963154964,0.008758761167593221,4862.654844761684,33.83612201645741,21.917880333502403,43.835904841264394,0.49139653397663563,0.015445073431086254,4342.165164019411,28.807511201312213,17.726708211531772,35.45356467992158,0.5172820887665136
5012,0.44188410316682303,6565.938037990584,47.32848451134772,41.08717223291983,82.18874820593746,0.36662008570833754,0.01044024334586613,4862.295516824174,58.42334796089879,37.63547189646821,75.27118208094063,0.49412766392276664,13.291000391124562,4341.155344916435,40.55469166957035,17.916440341170613,54.61970589948043,0.5364827064664516
5013,0.44188410316682303,6565.938037990584,47.32848451134772,41.08717223291983,82.18874820593746,0.36662008570833754,0.01044024334586613,4862.295516824174,58.42334796089879,37.63547189646821,75.27118208094063,0.49412766392276664,13.291000391124562,4341.155344916435,40.55469166957035,17.916440341170613,54.61970589948043,0.5364827064664516
5014,0.023171101251040493,6564.126837805596,41.03078045996761,36.75354303216726,73.5073538562878,0.35535343778351847,0.006081652890843614,4861.702541368806,52.65299873604403,36.27932417103222,72.55887276455331,0.4619702805079388,14.402785391192152,4341.915411342944,34.674810271821976,15.117657944999152,52.88277910369161,0.48966050514465187
5015,0.023171101251040493,6564.126837805596,41.03078045996761,36.75354303216726,73.5073538562878,0.35535343778351847,0.006081652890843614,4861.702541368806,52.65299873604403,36.27932417103222,72.55887276455331,0.4619702805079388,14.402785391192152,4341.915411342944,34.674810271821976,15.117657944999152,52.88277910369161,0.48966050514465187
